tradition,year,title,file,fk_grade,flesch_ease,word_count,type_token_ratio,avg_word_length,avg_sentence_length,hedge_rate,fp_plural_rate,fp_singular_rate,theol_juridical_rate,theol_pastoral_rate,theol_ecumenical_rate,theol_modern_world_rate,theol_scripture_rate,theol_tradition_rate,paraphrased,conservative_resurgence,document_type,pope,pre_vii,council_period,cosine_sim_to_prev
sbc,2018,"June 1, 2018",2018_june_1_2018.txt,168.07,-363.62,419,0.4463,5.079,419.0,0.0,0.01671,0.0,0.00239,0.0,0.00239,0.0,0.00477,0.0,False,False,,,,,0.0593
sbc,2018,"June 1, 2018",2018_june_1_2018.txt,168.07,-363.62,419,0.4463,5.079,419.0,0.0,0.01671,0.0,0.00239,0.0,0.00239,0.0,0.00477,0.0,False,False,,,,,1.0
sbc,2018,"June 1, 2018",2018_june_1_2018.txt,168.07,-363.62,419,0.4463,5.079,419.0,0.0,0.01671,0.0,0.00239,0.0,0.00239,0.0,0.00477,0.0,False,False,,,,,1.0
sbc,2018,"June 1, 2018",2018_june_1_2018.txt,168.07,-363.62,419,0.4463,5.079,419.0,0.0,0.01671,0.0,0.00239,0.0,0.00239,0.0,0.00477,0.0,False,False,,,,,1.0
sbc,2018,"June 1, 2018",2018_june_1_2018.txt,168.07,-363.62,419,0.4463,5.079,419.0,0.0,0.01671,0.0,0.00239,0.0,0.00239,0.0,0.00477,0.0,False,False,,,,,1.0
sbc,2018,"June 1, 2018",2018_june_1_2018.txt,168.07,-363.62,419,0.4463,5.079,419.0,0.0,0.01671,0.0,0.00239,0.0,0.00239,0.0,0.00477,0.0,False,False,,,,,1.0
sbc,2018,"June 1, 2018",2018_june_1_2018.txt,168.07,-363.62,419,0.4463,5.079,419.0,0.0,0.01671,0.0,0.00239,0.0,0.00239,0.0,0.00477,0.0,False,False,,,,,1.0
sbc,2018,"June 1, 2018",2018_june_1_2018.txt,168.07,-363.62,419,0.4463,5.079,419.0,0.0,0.01671,0.0,0.00239,0.0,0.00239,0.0,0.00477,0.0,False,False,,,,,1.0
sbc,2018,"June 1, 2018",2018_june_1_2018.txt,168.07,-363.62,419,0.4463,5.079,419.0,0.0,0.01671,0.0,0.00239,0.0,0.00239,0.0,0.00477,0.0,False,False,,,,,1.0
sbc,2018,"June 1, 2018",2018_june_1_2018.txt,168.07,-363.62,419,0.4463,5.079,419.0,0.0,0.01671,0.0,0.00239,0.0,0.00239,0.0,0.00477,0.0,False,False,,,,,1.0
sbc,2018,"June 1, 2018",2018_june_1_2018.txt,168.07,-363.62,419,0.4463,5.079,419.0,0.0,0.01671,0.0,0.00239,0.0,0.00239,0.0,0.00477,0.0,False,False,,,,,1.0
sbc,2018,"June 1, 2018",2018_june_1_2018.txt,168.07,-363.62,419,0.4463,5.079,419.0,0.0,0.01671,0.0,0.00239,0.0,0.00239,0.0,0.00477,0.0,False,False,,,,,1.0
sbc,2018,"June 1, 2018",2018_june_1_2018.txt,168.07,-363.62,419,0.4463,5.079,419.0,0.0,0.01671,0.0,0.00239,0.0,0.00239,0.0,0.00477,0.0,False,False,,,,,1.0
sbc,2018,"June 1, 2018",2018_june_1_2018.txt,168.07,-363.62,419,0.4463,5.079,419.0,0.0,0.01671,0.0,0.00239,0.0,0.00239,0.0,0.00477,0.0,False,False,,,,,1.0
sbc,2018,"June 1, 2018",2018_june_1_2018.txt,168.07,-363.62,419,0.4463,5.079,419.0,0.0,0.01671,0.0,0.00239,0.0,0.00239,0.0,0.00477,0.0,False,False,,,,,1.0
sbc,2018,"June 1, 2018",2018_june_1_2018.txt,168.07,-363.62,419,0.4463,5.079,419.0,0.0,0.01671,0.0,0.00239,0.0,0.00239,0.0,0.00477,0.0,False,False,,,,,1.0
sbc,2026,"June 13, 2026",2026_june_13_2026.txt,281.97,-661.92,710,0.4352,5.189,710.0,0.00141,0.02113,0.0,0.00563,0.0,0.00282,0.00423,0.00845,0.0,False,False,,,,,0.1128
sbc,2026,"June 13, 2026",2026_june_13_2026.txt,281.97,-661.92,710,0.4352,5.189,710.0,0.00141,0.02113,0.0,0.00563,0.0,0.00282,0.00423,0.00845,0.0,False,False,,,,,1.0
sbc,2026,"June 13, 2026",2026_june_13_2026.txt,281.97,-661.92,710,0.4352,5.189,710.0,0.00141,0.02113,0.0,0.00563,0.0,0.00282,0.00423,0.00845,0.0,False,False,,,,,1.0
sbc,2026,"June 13, 2026",2026_june_13_2026.txt,281.97,-661.92,710,0.4352,5.189,710.0,0.00141,0.02113,0.0,0.00563,0.0,0.00282,0.00423,0.00845,0.0,False,False,,,,,1.0
sbc,2026,"June 13, 2026",2026_june_13_2026.txt,281.97,-661.92,710,0.4352,5.189,710.0,0.00141,0.02113,0.0,0.00563,0.0,0.00282,0.00423,0.00845,0.0,False,False,,,,,1.0
sbc,2026,"June 13, 2026",2026_june_13_2026.txt,281.97,-661.92,710,0.4352,5.189,710.0,0.00141,0.02113,0.0,0.00563,0.0,0.00282,0.00423,0.00845,0.0,False,False,,,,,1.0
sbc,2026,"June 13, 2026",2026_june_13_2026.txt,281.97,-661.92,710,0.4352,5.189,710.0,0.00141,0.02113,0.0,0.00563,0.0,0.00282,0.00423,0.00845,0.0,False,False,,,,,1.0
sbc,2026,"June 13, 2026",2026_june_13_2026.txt,281.97,-661.92,710,0.4352,5.189,710.0,0.00141,0.02113,0.0,0.00563,0.0,0.00282,0.00423,0.00845,0.0,False,False,,,,,1.0
sbc,2026,"June 13, 2026",2026_june_13_2026.txt,281.97,-661.92,710,0.4352,5.189,710.0,0.00141,0.02113,0.0,0.00563,0.0,0.00282,0.00423,0.00845,0.0,False,False,,,,,1.0
sbc,2026,"June 13, 2026",2026_june_13_2026.txt,281.97,-661.92,710,0.4352,5.189,710.0,0.00141,0.02113,0.0,0.00563,0.0,0.00282,0.00423,0.00845,0.0,False,False,,,,,1.0
sbc,2026,"June 13, 2026",2026_june_13_2026.txt,281.97,-661.92,710,0.4352,5.189,710.0,0.00141,0.02113,0.0,0.00563,0.0,0.00282,0.00423,0.00845,0.0,False,False,,,,,1.0
anglican,1867,Lambeth Conference 1867 Resolutions,1867_lambeth_conference_resolutions.txt,25.45,7.59,1067,0.3205,5.042,53.35,0.00843,0.00937,0.0,0.00562,0.00094,0.00937,0.0,0.0,0.0,False,,lambeth_resolution,,,,
anglican,1878,Lambeth Conference 1878 Resolutions,1878_lambeth_conference_resolutions.txt,27.21,2.59,3168,0.2481,5.181,57.6,0.00915,0.00316,0.0,0.00379,0.00095,0.01294,0.00126,0.0,0.00063,False,,lambeth_resolution,,,,0.3288
anglican,1888,Lambeth Conference 1888 Resolutions,1888_lambeth_conference_resolutions.txt,20.04,22.41,1835,0.3166,5.07,39.89,0.00599,0.01035,0.0,0.00272,0.0,0.00926,0.00054,0.00163,0.0,False,,lambeth_resolution,,,,0.2953
anglican,1897,Lambeth Conference 1897 Resolutions,1897_lambeth_conference_resolutions.txt,25.12,7.44,3945,0.2411,5.138,51.91,0.00684,0.00887,0.0,0.00507,0.00025,0.00811,0.00127,0.00076,0.00051,False,,lambeth_resolution,,,,0.7147
anglican,1908,Lambeth Conference 1908 Resolutions,1908_lambeth_conference_resolutions.txt,23.1,13.14,6060,0.2256,5.092,46.98,0.00429,0.00875,0.0,0.00231,0.00017,0.00924,0.00182,0.00066,0.00033,False,,lambeth_resolution,,,,0.8568
anglican,1920,Lambeth Conference 1920 Resolutions,1920_lambeth_conference_resolutions.txt,21.87,16.74,10132,0.1896,5.155,44.05,0.00454,0.01342,0.00049,0.00286,0.0,0.0077,0.00266,0.00089,0.00257,False,,lambeth_resolution,,,,0.7119
anglican,1930,Lambeth Conference 1930 Resolutions,1930_lambeth_conference_resolutions.txt,21.78,17.72,9642,0.1752,5.106,44.23,0.00436,0.00487,0.0001,0.00239,0.00021,0.01815,0.00249,0.00176,0.00031,False,,lambeth_resolution,,,,0.7041
anglican,1948,Lambeth Conference 1948 Resolutions,1948_lambeth_conference_resolutions.txt,27.18,4.66,11793,0.1484,5.085,58.67,0.00399,0.00348,0.00017,0.00237,0.00051,0.01942,0.02111,0.00042,0.00093,False,,lambeth_resolution,,,,0.8071
anglican,1958,Lambeth Conference 1958 Resolutions,1958_lambeth_conference_resolutions.txt,25.79,2.08,11718,0.1513,5.358,51.62,0.00333,0.00179,0.00017,0.00094,9e-05,0.02116,0.01434,0.00401,0.00085,False,,lambeth_resolution,,,,0.8125
anglican,1968,Lambeth Conference 1968 Resolutions,1968_lambeth_conference_resolutions.txt,21.75,14.09,8120,0.194,5.294,42.07,0.00185,0.00542,0.00062,0.00135,0.00135,0.01453,0.00653,0.00123,0.00123,False,,lambeth_resolution,,,,0.7247
anglican,1978,Lambeth Conference 1978 Resolutions,1978_lambeth_conference_resolutions.txt,17.89,26.18,7870,0.2094,5.202,33.35,0.00343,0.01792,0.00038,0.00114,0.00267,0.01118,0.00953,0.00203,0.00102,False,,lambeth_resolution,,,,0.7459
anglican,1988,Lambeth Conference 1988 Resolutions,1988_lambeth_conference_resolutions.txt,20.63,14.33,13238,0.1739,5.403,37.72,0.00174,0.00635,0.00083,0.00234,0.00521,0.01579,0.00687,0.00113,0.00272,False,,lambeth_resolution,,,,0.7415
anglican,1998,Lambeth Conference 1998 Resolutions,1998_lambeth_conference_resolutions.txt,19.91,17.67,17054,0.1505,5.261,36.68,0.00147,0.0095,0.00493,0.00164,0.00164,0.01466,0.00493,0.00235,0.00141,False,,lambeth_resolution,,,,0.6915
anglican,2022,Lambeth Conference 2022 Resolutions,2022_lambeth_conference_resolutions.txt,15.74,42.5,440,0.4773,4.757,33.85,0.0,0.01818,0.01364,0.0,0.00455,0.00909,0.01364,0.00455,0.00227,False,,lambeth_resolution,,,,0.1881
catholic,1902,"Dum Multa (December 24, 1902)",1902_leo_xiii_dum_multa_december_24_1902.txt,12.93,43.71,813,0.4403,4.918,23.23,0.00246,0.0246,0.0,0.01107,0.00123,0.00123,0.00492,0.0,0.00246,False,,,leo_xiii,True,False,0.1867
catholic,1902,"Fin dal Principio (December 8, 1902)",1902_leo_xiii_fin_dal_principio_december_8_1902.txt,17.78,33.51,3404,0.3008,4.781,37.0,0.00264,0.01616,0.00088,0.00206,0.00147,0.00264,0.00294,0.00118,0.00382,False,,,leo_xiii,True,False,0.1783
catholic,1902,"Quae Ad Nos (November 22, 1902)",1902_leo_xiii_quae_ad_nos_november_22_1902.txt,13.7,42.71,412,0.5388,4.813,25.75,0.00728,0.02184,0.0,0.0,0.00971,0.00243,0.00243,0.0,0.00485,False,,,leo_xiii,True,False,0.1047
catholic,1902,"Mirae Caritatis (May 28, 1902)",1902_leo_xiii_mirae_caritatis_may_28_1902.txt,16.75,42.14,6901,0.2434,4.519,37.71,0.00623,0.0171,0.00333,0.00174,0.00159,0.00275,0.00304,0.00043,0.00159,False,,,leo_xiii,True,False,0.1064
catholic,1902,"Quod Votis (April 30, 1902)",1902_leo_xiii_quod_votis_april_30_1902.txt,13.48,42.24,369,0.5447,4.829,24.6,0.00271,0.04065,0.0,0.00542,0.0,0.0,0.00271,0.0,0.00542,False,,,leo_xiii,True,False,0.0835
catholic,1902,"In Amplissimo (April 15, 1902)",1902_leo_xiii_in_amplissimo_april_15_1902.txt,14.97,43.2,1027,0.4119,4.674,31.12,0.00097,0.03213,0.0,0.00195,0.00097,0.00195,0.00195,0.0,0.00389,False,,,leo_xiii,True,False,0.196
catholic,1901,"Urbanitatis Veteris (November 20, 1901)",1901_leo_xiii_urbanitatis_veteris_november_20_1901.txt,15.38,38.67,1451,0.4363,4.892,30.23,0.00551,0.02274,0.0,0.00138,0.0,0.00069,0.00276,0.0,0.0062,False,,,leo_xiii,True,False,0.3248
catholic,1901,"Reputantibus (August 20, 1901)",1901_leo_xiii_reputantibus_august_20_1901.txt,14.06,47.67,1169,0.3849,4.579,29.97,0.00599,0.01454,0.00171,0.0,0.0,0.00086,0.00342,0.00257,0.00086,False,,,leo_xiii,True,False,0.2093
catholic,1901,"Gravissimas (May 16, 1901)",1901_leo_xiii_gravissimas_may_16_1901.txt,14.73,37.48,566,0.5053,5.012,26.95,0.00883,0.0106,0.0,0.0053,0.00177,0.0,0.00883,0.0,0.00353,False,,,leo_xiii,True,False,0.1281
catholic,1901,"Graves de Communi Re (January 18, 1901)",1901_leo_xiii_graves_de_communi_re_january_18_1901.txt,17.36,37.59,5417,0.2638,4.653,37.62,0.00314,0.01218,0.00295,0.00388,0.00055,0.00203,0.00369,0.00222,0.00129,False,,,leo_xiii,True,False,0.1239
catholic,1900,"Tametsi Futura Prospicientibus (November 1, 1900)",1900_leo_xiii_tametsi_futura_prospicientibus_november_1_1900.txt,11.77,54.72,5315,0.2583,4.55,24.72,0.0032,0.01411,0.00301,0.00828,0.00151,0.00188,0.0047,0.00056,0.00075,False,,,leo_xiii,True,False,0.4687
catholic,1900,"Omnibus Compertum (July 21, 1900)",1900_leo_xiii_omnibus_compertum_july_21_1900.txt,13.91,46.0,1109,0.4103,4.729,28.44,0.0018,0.03877,0.0009,0.00271,0.0018,0.00541,0.00361,0.0009,0.00361,False,,,leo_xiii,True,False,0.1235
catholic,1899,"Paternae (September 18, 1899)",1899_leo_xiii_paternae_september_18_1899.txt,12.38,49.39,1645,0.3812,4.814,24.19,0.00851,0.02128,0.0,0.00486,0.0,0.00061,0.00426,0.00122,0.00182,False,,,leo_xiii,True,False,0.2377
catholic,1899,"Depuis le Jour (September 8, 1899)",1899_leo_xiii_depuis_le_jour_september_8_1899.txt,16.25,38.76,7271,0.2766,4.785,33.82,0.00261,0.01705,0.00055,0.0033,0.00069,0.00028,0.00358,0.0022,0.00385,False,,,leo_xiii,True,False,0.3308
catholic,1899,"Annum Sacrum (May 25, 1899)",1899_leo_xiii_annum_sacrum_may_25_1899.txt,13.88,51.89,2561,0.3143,4.397,31.62,0.00351,0.03202,0.00664,0.0043,0.00039,0.00117,0.00273,0.00234,0.00156,False,,,leo_xiii,True,False,0.258
catholic,1898,"Quum Diuturnum (December 25, 1898)",1898_leo_xiii_quum_diuturnum_december_25_1898.txt,12.92,47.5,531,0.4896,4.637,25.29,0.00377,0.05085,0.0,0.00377,0.0,0.00188,0.00377,0.0,0.00377,False,,,leo_xiii,True,False,0.0919
catholic,1898,"Diuturni Temporis (September 5, 1898)",1898_leo_xiii_diuturni_temporis_september_5_1898.txt,14.32,38.09,1104,0.4475,4.934,25.67,0.00453,0.03623,0.00091,0.00091,0.0,0.00362,0.00181,0.0,0.00362,False,,,leo_xiii,True,False,0.0856
catholic,1898,"Quam Religiosa (August 16, 1898)",1898_leo_xiii_quam_religiosa_august_16_1898.txt,12.4,45.05,1049,0.4433,5.002,21.85,0.00381,0.02479,0.0,0.02193,0.00191,0.00191,0.00191,0.0,0.00667,False,,,leo_xiii,True,False,0.0894
catholic,1898,"Spesse Volte (August 5, 1898)",1898_leo_xiii_spesse_volte_august_5_1898.txt,19.51,24.62,3315,0.3511,5.1,39.0,0.00151,0.01991,0.0,0.00362,0.0006,0.00302,0.00332,0.0,0.00211,False,,,leo_xiii,True,False,0.1536
catholic,1898,"Caritatis Studium (July 25, 1898)",1898_leo_xiii_caritatis_studium_july_25_1898.txt,14.61,42.32,3447,0.3484,4.872,29.21,0.00319,0.02205,0.00435,0.00319,0.00087,0.00319,0.00174,0.00435,0.00435,False,,,leo_xiii,True,False,0.2491
catholic,1897,"Affari Vos (December 8, 1897)",1897_leo_xiii_affari_vos_december_8_1897.txt,14.72,43.6,2642,0.3153,4.71,30.37,0.00151,0.01438,0.0,0.0053,0.00076,0.00227,0.00341,0.0,0.00341,False,,,leo_xiii,True,False,0.2288
catholic,1897,"Augustissimae Virginis Mariae (September 12, 1897)",1897_leo_xiii_augustissimae_virginis_mariae_september_12_1897.txt,12.88,49.24,2743,0.3281,4.6,26.12,0.00656,0.02515,0.00146,0.00073,0.00182,0.00365,0.00182,0.00146,0.00146,False,,,leo_xiii,True,False,0.1532
catholic,1897,"Militantis Ecclesiae (August 1, 1897)",1897_leo_xiii_militantis_ecclesiae_august_1_1897.txt,12.49,50.11,3052,0.3155,4.736,25.02,0.0036,0.01048,0.00033,0.00098,0.0,0.00262,0.00524,0.00066,0.00131,False,,,leo_xiii,True,False,0.1668
catholic,1897,"Divinum illud munus (May 9, 1897)",1897_leo_xiii_divinum_illud_munus_may_9_1897.txt,13.8,49.44,6348,0.2431,4.517,29.94,0.0041,0.01638,0.00347,0.00047,0.00047,0.00142,0.0011,0.0041,0.00095,False,,,leo_xiii,True,False,0.1626
catholic,1896,"Fidentem piumque animum (September 20, 1896)",1896_leo_xiii_fidentem_piumque_animum_september_20_1896.txt,15.27,41.7,2646,0.345,4.681,31.5,0.00416,0.02305,0.00151,0.00113,0.00113,0.00454,0.00076,0.00151,0.00227,False,,,leo_xiii,True,False,0.1862
catholic,1896,"Satis Cognitum (June 29, 1896)",1896_leo_xiii_satis_cognitum_june_29_1896.txt,11.63,56.73,14465,0.1485,4.418,25.29,0.0038,0.00719,0.00754,0.00677,0.00145,0.00601,0.00235,0.00512,0.00601,False,,,leo_xiii,True,False,0.2506
catholic,1896,"Insignes (May 1, 1896)",1896_leo_xiii_insignes_may_1_1896.txt,14.41,42.26,3205,0.3254,4.859,28.36,0.00374,0.01404,0.0025,0.00281,0.0,0.00031,0.00156,0.00156,0.00686,False,,,leo_xiii,True,False,0.2309
catholic,1895,"Adiutricem (September 5, 1895)",1895_leo_xiii_adiutricem_september_5_1895.txt,13.74,48.82,4139,0.3054,4.621,29.35,0.00459,0.02054,0.00121,0.00121,0.00169,0.00725,0.00266,0.00145,0.00217,False,,,leo_xiii,True,False,0.3093
catholic,1895,"Permoti Nos (July 10, 1895)",1895_leo_xiii_permoti_nos_july_10_1895.txt,12.8,44.03,1532,0.4236,5.025,22.87,0.00261,0.01632,0.0,0.00326,0.00065,0.00065,0.00131,0.0,0.00065,False,,,leo_xiii,True,False,0.1512
catholic,1895,"Longinqua (January 6, 1895)",1895_leo_xiii_longinqua_january_6_1895.txt,17.29,34.11,5377,0.2899,4.819,35.38,0.00428,0.02046,0.00074,0.00502,0.00037,0.00167,0.00279,0.00056,0.00316,False,,,leo_xiii,True,False,0.2912
catholic,1894,"Christi Nomen (December 24, 1894)",1894_leo_xiii_christi_nomen_december_24_1894.txt,12.78,46.42,1014,0.4339,4.894,24.14,0.00394,0.04142,0.0,0.0,0.0,0.0069,0.00789,0.0,0.00493,False,,,leo_xiii,True,False,0.1876
catholic,1894,"Iucunda Semper Expectatione (September 8, 1894)",1894_leo_xiii_iucunda_semper_expectatione_september_8_1894.txt,14.56,48.69,3386,0.3051,4.5,32.56,0.0062,0.03721,0.0003,0.00118,0.00148,0.00207,0.00236,0.0003,0.00148,False,,,leo_xiii,True,False,0.1384
catholic,1894,"Litteras a Vobis (July 2, 1894)",1894_leo_xiii_litteras_a_vobis_july_2_1894.txt,12.48,48.78,1649,0.3918,4.811,24.25,0.00364,0.0188,0.00061,0.00546,0.00303,0.00121,0.00182,0.00061,0.00424,False,,,leo_xiii,True,False,0.1642
catholic,1894,"Inter Graves (May 1, 1894)",1894_leo_xiii_inter_graves_may_1_1894.txt,13.16,52.52,1950,0.3754,4.501,29.1,0.00513,0.01795,0.00205,0.00256,0.00256,0.00051,0.00154,0.00205,0.00154,False,,,leo_xiii,True,False,0.3729
catholic,1894,"Caritatis (March
 19, 1894)",1894_leo_xiii_caritatis_march_19_1894.txt,12.6,50.25,3806,0.2843,4.716,25.54,0.0042,0.02207,0.00026,0.00762,0.00158,0.00131,0.0042,0.00079,0.0021,False,,,leo_xiii,True,False,0.3718
catholic,1893,"Providentissimus Deus (November 18, 1893)",1893_leo_xiii_providentissimus_deus_november_18_1893.txt,16.67,40.03,10820,0.2059,4.663,36.19,0.00499,0.0086,0.0025,0.0036,0.00083,0.00083,0.00111,0.01349,0.00388,False,,,leo_xiii,True,False,0.2371
catholic,1893,"Non Mediocri (October 25, 1893)",1893_leo_xiii_non_mediocri_october_25_1893.txt,11.43,48.81,1484,0.405,4.91,20.05,0.00606,0.02493,0.0,0.00135,0.00067,0.00135,0.00135,0.00067,0.00606,False,,,leo_xiii,True,False,0.1821
catholic,1893,"Laetitiae
 Sanctae (September 8, 1893)",1893_leo_xiii_laetitiae_sanctae_september_8_1893.txt,15.59,46.44,3583,0.3092,4.501,35.48,0.00642,0.03042,0.00056,0.00112,0.00028,0.00251,0.00502,0.00028,0.00112,False,,,leo_xiii,True,False,0.1047
catholic,1893,"Constanti Hungarorum (September 2, 1893)",1893_leo_xiii_constanti_hungarorum_september_2_1893.txt,12.82,44.53,2624,0.3422,4.942,23.22,0.00648,0.01905,0.0,0.00457,0.00229,0.00267,0.00229,0.00076,0.00191,False,,,leo_xiii,True,False,0.2005
catholic,1893,"Ad Extremas (June 24, 1893)",1893_leo_xiii_ad_extremas_june_24_1893.txt,13.12,43.25,1732,0.3799,4.967,23.73,0.00404,0.01905,0.0,0.00346,0.00115,0.00115,0.00173,0.00404,0.00346,False,,,leo_xiii,True,False,0.2438
catholic,1892,"Custodi di quella Fede (December 8, 1892)",1892_leo_xiii_custodi_di_quella_fede_december_8_1892.txt,11.54,49.35,3054,0.3549,4.922,20.78,0.0036,0.01572,0.0,0.00229,0.00065,0.00164,0.00524,0.00131,0.00131,False,,,leo_xiii,True,False,0.1923
catholic,1892,"Inimica Vis (December 8, 1892)",1892_leo_xiii_inimica_vis_december_8_1892.txt,13.7,43.37,1462,0.4145,4.839,26.11,0.00684,0.01984,0.0,0.00342,0.0,0.00068,0.00274,0.0,0.00205,False,,,leo_xiii,True,False,0.5194
catholic,1892,"Magnae Dei Matris (September 8, 1892)",1892_leo_xiii_magnae_dei_matris_september_8_1892.txt,15.07,48.35,4718,0.2832,4.458,34.44,0.00509,0.03815,0.00191,0.00106,0.00297,0.0017,0.00085,0.00064,0.00042,False,,,leo_xiii,True,False,0.1634
catholic,1892,"Quarto
 Abeunte Saeculo (July 16, 1892)",1892_leo_xiii_quarto_abeunte_saeculo_july_16_1892.txt,18.82,33.12,2253,0.3759,4.698,40.96,0.00577,0.00843,0.00089,0.00133,0.0,0.00089,0.00355,0.00178,0.00089,False,,,leo_xiii,True,False,0.2652
catholic,1892,"Au Milieu Des Sollicitudes (February 16, 1892)",1892_leo_xiii_au_milieu_des_sollicitudes_february_16_1892.txt,16.25,37.47,5129,0.2771,4.811,33.09,0.00526,0.0154,0.00039,0.00448,0.0,0.00097,0.00409,0.00019,0.00078,False,,,leo_xiii,True,False,0.2233
catholic,1891,"Octobri Mense (September 22, 1891)",1891_leo_xiii_octobri_mense_september_22_1891.txt,15.63,43.56,4454,0.3004,4.659,34.0,0.00539,0.02043,0.0,0.0018,0.00225,0.00157,0.00225,0.00067,0.00157,False,,,leo_xiii,True,False,0.4507
catholic,1891,"Pastoralis Officii (September 12, 1891)",1891_leo_xiii_pastoralis_officii_september_12_1891.txt,13.48,43.31,1562,0.4257,4.884,25.19,0.00448,0.00896,0.00128,0.00832,0.00192,0.00064,0.00256,0.00064,0.00192,False,,,leo_xiii,True,False,0.201
catholic,1891,"Pastoralis vigilantiae (June 25, 1891)",1891_leo_xiii_pastoralis_vigilantiae_june_25_1891.txt,21.8,25.99,2448,0.346,4.778,48.96,0.00531,0.01389,0.0,0.00245,0.00204,0.00204,0.00204,0.00082,0.00204,False,,,leo_xiii,True,False,0.1613
catholic,1891,"Rerum Novarum (May 15, 1891)",1891_leo_xiii_rerum_novarum_may_15_1891.txt,15.81,44.01,14299,0.1802,4.563,34.96,0.00357,0.0058,0.00021,0.00587,0.00028,0.00196,0.0049,0.00084,0.00035,False,,,leo_xiii,True,False,0.2724
catholic,1891,"In Ipso (March 3, 1891)",1891_leo_xiii_in_ipso_march_3_1891.txt,13.75,42.91,1695,0.3847,4.939,26.08,0.0059,0.01357,0.0,0.00472,0.00118,0.00177,0.0059,0.0,0.00236,False,,,leo_xiii,True,False,0.2256
catholic,1890,"Catholicae Ecclesiae (November 20, 1890)",1890_leo_xiii_catholicae_ecclesiae_november_20_1890.txt,12.42,43.47,1431,0.4396,5.089,21.04,0.00489,0.02586,0.0007,0.0021,0.0014,0.0,0.00419,0.00349,0.0028,False,,,leo_xiii,True,False,0.0851
catholic,1890,"Dall'alto dell'Apostolico Seggio (October 15, 1890)",1890_leo_xiii_dall_alto_dell_apostolico_seggio_october_15_1890.txt,17.09,37.33,5892,0.2442,4.673,36.37,0.00356,0.01256,0.00068,0.00238,0.00068,0.00187,0.00373,0.00051,0.00339,False,,,leo_xiii,True,False,0.1513
catholic,1890,"Sapientiae Christianae (January 10, 1890)",1890_leo_xiii_sapientiae_christianae_january_10_1890.txt,16.58,40.89,9659,0.2232,4.663,36.31,0.00569,0.00963,0.00135,0.00787,0.00083,0.00093,0.00342,0.00166,0.00186,False,,,leo_xiii,True,False,0.3583
catholic,1889,"Quamquam
 PluriesÂ  (August 15, 1889)",1889_leo_xiii_quamquam_pluries_august_15_1889.txt,15.58,45.38,2436,0.3276,4.525,34.8,0.00328,0.02011,0.0,0.00452,0.00082,0.00287,0.00205,0.00041,0.00205,False,,,leo_xiii,True,False,0.1796
catholic,1889,"Magni Nobis (March 7, 1889)",1889_leo_xiii_magni_nobis_march_7_1889.txt,16.75,27.8,860,0.4233,5.043,29.66,0.00349,0.0407,0.0,0.01279,0.0,0.00116,0.00465,0.0,0.00465,False,,,leo_xiii,True,False,0.065
catholic,1888,"Exeunte Iam Anno (December 25, 1888)",1888_leo_xiii_exeunte_iam_anno_december_25_1888.txt,14.66,51.41,5141,0.261,4.397,34.5,0.00428,0.01867,0.00058,0.00467,0.00078,0.00078,0.00408,0.00136,0.00136,False,,,leo_xiii,True,False,0.2488
catholic,1888,"Etsi Cunctas (December 21, 1888)",1888_leo_xiii_etsi_cunctas_december_21_1888.txt,13.06,42.88,419,0.5632,5.002,23.28,0.00477,0.05967,0.0,0.00716,0.00239,0.0,0.00239,0.0,0.00477,False,,,leo_xiii,True,False,0.1415
catholic,1888,"Quam Aerumnosa (December 10, 1888)",1888_leo_xiii_quam_aerumnosa_december_10_1888.txt,20.81,29.53,1362,0.4075,4.651,46.97,0.00734,0.02203,0.0,0.00294,0.00294,0.0022,0.0022,0.0,0.00441,False,,,leo_xiii,True,False,0.1892
catholic,1888,"Paterna Caritas (July 25, 1888)",1888_leo_xiii_paterna_caritas_july_25_1888.txt,21.82,27.77,2403,0.3379,4.591,50.06,0.00624,0.02289,0.0,0.00375,0.00416,0.00666,0.00083,0.00042,0.00541,False,,,leo_xiii,True,False,0.2226
catholic,1888,"Saepe Nos (June 24, 1888)",1888_leo_xiii_saepe_nos_june_24_1888.txt,17.49,36.48,1350,0.4067,4.737,37.5,0.00667,0.04148,0.0,0.02,0.0,0.0037,0.00074,0.00074,0.00296,False,,,leo_xiii,True,False,0.1905
catholic,1888,"Libertas (June
 20, 1888)",1888_leo_xiii_libertas_june_20_1888.txt,17.19,39.31,10079,0.1868,4.532,37.89,0.00456,0.00774,0.0004,0.01389,0.0002,0.00149,0.00506,0.0005,0.0003,False,,,leo_xiii,True,False,0.2294
catholic,1888,"In Plurimis (May 5, 1888)",1888_leo_xiii_in_plurimis_may_5_1888.txt,16.45,42.46,7046,0.2479,4.548,36.7,0.00454,0.01235,0.00185,0.00554,0.00085,0.00128,0.00241,0.00128,0.00156,False,,,leo_xiii,True,False,0.3289
catholic,1888,"Quod Anniversarius (April 1, 1888)",1888_leo_xiii_quod_anniversarius_april_1_1888.txt,20.15,29.53,975,0.4379,4.683,44.32,0.00923,0.03487,0.0,0.00615,0.00513,0.00615,0.0041,0.0,0.00513,False,,,leo_xiii,True,False,0.1626
